nome_completo,idade,data,frequencia,cardio_minutos,cardio_distancia,cardio_velocidade,cardio_rpm,musculacao_peso,musculacao_repeticoes,musculacao_series
Francisco Rodriguez,54,2024-08-13,4,31,5.4,8.06,79.93,50,12,5
Francisco Rodriguez,54,2024-08-16,4,56,4.94,15.83,82.73,67,9,5
Francisco Rodriguez,54,2024-08-12,4,29,7.84,12.21,94.37,55,15,2
Francisco Rodriguez,54,2024-08-16,4,59,2.71,11.78,89.67,29,12,2
Francisco Rodriguez,54,2024-08-14,4,54,8.23,11.75,80.51,80,13,5
Valerie Williams,40,2024-08-14,4,30,2.28,15.38,89.98,92,12,2
Valerie Williams,40,2024-08-15,4,57,3.35,8.41,99.61,99,8,4
Valerie Williams,40,2024-08-15,4,25,3.01,8.61,91.35,52,10,4
Valerie Williams,40,2024-08-14,4,36,2.11,8.89,66.98,95,10,5
Valerie Williams,40,2024-08-14,4,31,4.09,13.61,79.4,87,8,4
Valerie Williams,40,2024-08-12,4,29,6.76,14.57,93.5,72,14,3
Valerie Williams,40,2024-08-15,4,60,3.34,12.62,93.67,26,12,2
Valerie Williams,40,2024-08-12,4,30,5.71,11.81,79.05,88,11,5
Valerie Williams,40,2024-08-15,4,50,4.1,12.24,77.39,56,15,5
Valerie Williams,40,2024-08-14,4,53,7.46,8.33,96.71,65,14,4
Valerie Williams,40,2024-08-14,4,37,4.14,8.79,86.17,70,15,3
Valerie Williams,40,2024-08-16,4,32,6.16,13.42,99.73,60,8,2
Christopher Harris,22,2024-08-15,2,26,6.2,13.48,74.06,56,12,3
Christopher Harris,22,2024-08-12,2,21,6.96,8.46,83.77,47,9,2
Christopher Harris,22,2024-08-12,2,58,3.04,13.25,96.0,92,10,2
Christopher Harris,22,2024-08-13,2,36,4.36,13.28,63.03,78,12,5
Christopher Harris,22,2024-08-14,2,36,3.3,8.59,91.08,68,14,4
Christopher Harris,22,2024-08-12,2,36,9.64,10.12,77.62,82,11,5
Nicholas Parker,29,2024-08-12,5,29,6.33,11.45,84.56,33,15,4
Nicholas Parker,29,2024-08-12,5,22,2.58,12.57,70.02,77,8,5
Nicholas Parker,29,2024-08-13,5,60,2.01,8.3,75.62,39,13,5
Nicholas Parker,29,2024-08-16,5,20,6.12,15.52,79.63,75,14,2
Nicholas Parker,29,2024-08-16,5,34,2.03,15.63,92.72,81,9,4
Nicholas Parker,29,2024-08-14,5,39,5.2,13.06,98.35,31,13,4
Nicholas Parker,29,2024-08-12,5,49,8.08,10.32,68.12,90,8,5
Nicholas Parker,29,2024-08-13,5,39,7.57,15.17,85.22,65,15,2
Nicholas Parker,29,2024-08-15,5,32,3.12,9.54,88.79,95,11,5
Nicholas Parker,29,2024-08-15,5,24,8.34,13.15,79.99,77,8,2
Nicholas Parker,29,2024-08-14,5,23,4.7,13.77,76.22,47,15,3
Nicholas Parker,29,2024-08-16,5,34,9.4,8.3,65.66,22,15,2
Nicholas Parker,29,2024-08-13,5,28,2.11,13.06,96.19,32,15,3
Nicholas Parker,29,2024-08-16,5,24,8.54,8.85,79.89,98,11,2
Nicholas Parker,29,2024-08-13,5,47,4.7,14.69,89.52,71,13,2
Eric Johnson,54,2024-08-14,3,33,8.11,12.74,73.42,35,12,3
Eric Johnson,54,2024-08-15,3,30,7.57,12.43,77.55,94,8,3
Eric Johnson,54,2024-08-12,3,60,6.9,14.22,60.63,82,9,2
Eric Johnson,54,2024-08-12,3,31,9.41,13.65,83.75,56,14,5
Eric Johnson,54,2024-08-13,3,33,3.14,10.17,78.02,50,10,2
Eric Johnson,54,2024-08-16,3,31,7.74,12.9,63.52,58,13,5
Eric Johnson,54,2024-08-12,3,55,3.89,8.94,81.21,32,13,3
Eric Johnson,54,2024-08-15,3,60,7.27,10.21,67.75,39,15,5
Eric Johnson,54,2024-08-13,3,30,7.36,8.34,85.79,56,11,5
Andrew Peterson,34,2024-08-16,4,49,2.35,13.92,96.99,42,10,2
Andrew Peterson,34,2024-08-15,4,52,2.93,15.16,88.86,95,13,5
Andrew Peterson,34,2024-08-13,4,40,3.84,8.88,69.11,50,14,3
Andrew Peterson,34,2024-08-15,4,34,2.59,12.68,62.17,75,10,3
Andrew Peterson,34,2024-08-16,4,49,3.42,10.99,78.31,44,13,4
Andrew Peterson,34,2024-08-13,4,41,3.02,13.54,62.39,37,9,5
Andrew Peterson,34,2024-08-15,4,46,3.37,10.75,95.46,97,10,3
Andrew Peterson,34,2024-08-16,4,55,8.84,8.69,94.28,82,11,5
Andrew Peterson,34,2024-08-15,4,37,2.12,11.42,94.9,51,13,5
Andrew Peterson,34,2024-08-16,4,34,9.13,12.73,65.96,93,8,5
Andrew Peterson,34,2024-08-12,4,22,9.93,13.87,80.17,74,14,5
Andrew Peterson,34,2024-08-12,4,48,5.96,8.66,90.12,72,11,3
Katelyn Austin,40,2024-08-13,4,25,2.13,13.35,66.47,78,8,5
Katelyn Austin,40,2024-08-15,4,28,8.99,11.24,91.59,67,15,2
Katelyn Austin,40,2024-08-12,4,44,9.15,10.66,61.31,74,12,3
Katelyn Austin,40,2024-08-12,4,59,9.05,13.89,62.19,66,8,2
Katelyn Austin,40,2024-08-15,4,43,5.72,8.33,74.66,91,9,3
Katelyn Austin,40,2024-08-13,4,41,3.91,8.91,79.14,94,11,3
Katelyn Austin,40,2024-08-14,4,42,9.18,12.03,76.92,26,9,4
Katelyn Austin,40,2024-08-14,4,48,5.89,12.21,64.91,88,12,5
Katelyn Austin,40,2024-08-16,4,43,8.4,15.56,92.35,28,11,5
Katelyn Austin,40,2024-08-12,4,25,5.13,9.43,98.33,29,9,3
Katelyn Austin,40,2024-08-14,4,27,7.58,11.97,95.0,86,8,4
Katelyn Austin,40,2024-08-15,4,54,9.45,11.79,76.81,22,12,3
Eric Wagner,22,2024-08-13,2,53,7.16,11.29,73.71,61,15,5
Eric Wagner,22,2024-08-15,2,39,6.54,15.19,72.26,53,11,5
Eric Wagner,22,2024-08-14,2,38,8.16,8.38,74.12,78,10,3
Eric Wagner,22,2024-08-16,2,38,3.46,9.4,88.32,39,10,3
Eric Wagner,22,2024-08-12,2,22,9.95,12.6,77.64,67,10,3
Eric Wagner,22,2024-08-16,2,22,7.32,15.82,65.92,77,10,4
Eric Martinez,25,2024-08-15,2,51,8.15,15.58,97.11,39,8,4
Eric Martinez,25,2024-08-14,2,50,9.17,15.76,90.17,93,10,5
Eric Martinez,25,2024-08-14,2,27,7.85,15.2,65.58,90,9,4
Eric Martinez,25,2024-08-12,2,45,6.94,9.76,74.3,61,8,3
Eric Martinez,25,2024-08-16,2,53,3.78,15.49,71.12,22,9,5
Eric Martinez,25,2024-08-12,2,52,5.16,11.92,84.13,85,8,4
Robert Fisher,43,2024-08-15,3,43,5.09,8.1,73.8,59,15,2
Robert Fisher,43,2024-08-13,3,48,7.93,11.32,77.7,40,14,5
Robert Fisher,43,2024-08-13,3,57,6.78,9.15,72.13,87,13,2
Robert Fisher,43,2024-08-16,3,44,2.71,11.28,96.58,73,10,5
Robert Fisher,43,2024-08-16,3,28,3.59,14.66,71.58,82,8,4
Robert Fisher,43,2024-08-16,3,39,5.95,13.92,68.98,20,10,4
Robert Fisher,43,2024-08-14,3,60,8.67,11.78,86.15,56,14,3
Robert Fisher,43,2024-08-15,3,35,2.23,14.12,79.72,28,13,5
Robert Fisher,43,2024-08-16,3,47,8.95,13.02,79.04,35,13,2
Robert Hogan,34,2024-08-16,3,23,3.17,11.69,87.73,65,10,2
Robert Hogan,34,2024-08-14,3,43,5.36,15.3,74.24,57,12,2
Robert Hogan,34,2024-08-16,3,32,8.13,9.47,63.78,41,13,4
Robert Hogan,34,2024-08-14,3,37,7.48,13.51,63.83,94,13,3
Robert Hogan,34,2024-08-12,3,28,6.15,10.98,79.4,63,10,2
Robert Hogan,34,2024-08-13,3,29,6.03,14.65,91.8,91,9,5
Robert Hogan,34,2024-08-15,3,24,2.93,9.05,60.7,64,12,4
Robert Hogan,34,2024-08-13,3,48,9.12,12.78,90.54,63,10,4
Robert Hogan,34,2024-08-12,3,27,3.78,14.85,65.69,49,12,3
Pamela Mosley,31,2024-08-12,3,47,7.53,14.27,63.11,81,14,2
Pamela Mosley,31,2024-08-13,3,26,2.26,13.28,83.73,80,9,4
Pamela Mosley,31,2024-08-12,3,24,4.41,8.08,63.86,35,11,3
Pamela Mosley,31,2024-08-13,3,42,2.23,9.16,89.85,55,13,4
Pamela Mosley,31,2024-08-13,3,52,8.25,12.9,80.2,28,9,2
Pamela Mosley,31,2024-08-16,3,33,7.73,15.71,66.87,88,8,2
Pamela Mosley,31,2024-08-13,3,52,8.81,11.8,87.93,43,15,2
Pamela Mosley,31,2024-08-13,3,42,9.85,11.39,80.57,72,9,4
Pamela Mosley,31,2024-08-12,3,49,2.88,9.09,90.49,56,8,2
Jacob Coleman,38,2024-08-12,5,44,4.27,12.8,72.48,76,11,5
Jacob Coleman,38,2024-08-14,5,47,3.51,8.56,93.64,80,13,3
Jacob Coleman,38,2024-08-12,5,51,7.38,11.17,80.91,30,9,3
Jacob Coleman,38,2024-08-15,5,45,7.56,15.82,89.66,41,9,4
Jacob Coleman,38,2024-08-13,5,41,3.6,14.75,76.17,49,14,5
Jacob Coleman,38,2024-08-14,5,57,6.75,14.05,92.04,71,13,5
Jacob Coleman,38,2024-08-16,5,45,9.9,12.09,65.89,78,9,2
Jacob Coleman,38,2024-08-14,5,51,5.98,13.03,65.38,32,8,2
Jacob Coleman,38,2024-08-15,5,21,9.78,11.06,87.17,39,12,2
Jacob Coleman,38,2024-08-12,5,53,8.14,14.34,68.08,83,15,4
Jacob Coleman,38,2024-08-16,5,41,8.48,12.32,60.71,24,14,2
Jacob Coleman,38,2024-08-15,5,48,4.52,11.01,78.39,24,10,4
Jacob Coleman,38,2024-08-13,5,51,5.45,10.5,75.56,34,15,5
Jacob Coleman,38,2024-08-15,5,55,8.83,12.05,75.66,83,14,4
Jacob Coleman,38,2024-08-14,5,40,2.49,12.72,65.13,66,13,2
Stephanie Brown,58,2024-08-15,4,26,5.43,15.94,76.48,27,11,3
Stephanie Brown,58,2024-08-13,4,39,6.74,15.28,62.62,59,9,4
Stephanie Brown,58,2024-08-13,4,21,6.31,8.3,86.31,74,14,4
Stephanie Brown,58,2024-08-12,4,50,6.7,15.89,75.11,69,13,2
Stephanie Brown,58,2024-08-15,4,26,7.53,9.65,79.87,63,10,4
Stephanie Brown,58,2024-08-14,4,47,3.61,13.08,98.96,29,11,4
Stephanie Brown,58,2024-08-14,4,23,4.38,12.59,92.18,99,9,2
Stephanie Brown,58,2024-08-16,4,41,4.19,12.53,81.24,74,11,4
Stephanie Brown,58,2024-08-12,4,39,6.04,10.4,86.54,60,11,5
Stephanie Brown,58,2024-08-15,4,36,7.0,11.63,90.54,43,8,3
Stephanie Brown,58,2024-08-16,4,51,3.7,15.7,89.69,79,12,5
Stephanie Brown,58,2024-08-16,4,60,2.48,9.61,78.5,50,10,4
Lisa Stafford,45,2024-08-14,5,24,7.07,14.77,70.68,56,10,4
Lisa Stafford,45,2024-08-16,5,35,5.25,8.91,67.68,51,12,5
Lisa Stafford,45,2024-08-15,5,55,9.93,11.38,96.23,45,10,4
Lisa Stafford,45,2024-08-13,5,21,4.07,14.43,86.35,42,8,5
Lisa Stafford,45,2024-08-12,5,23,8.88,8.67,84.06,28,14,4
Lisa Stafford,45,2024-08-12,5,45,9.55,13.79,65.62,34,9,4
Lisa Stafford,45,2024-08-15,5,25,3.9,8.98,92.27,62,14,3
Lisa Stafford,45,2024-08-15,5,33,3.15,9.4,98.8,76,14,4
Lisa Stafford,45,2024-08-16,5,23,5.92,11.0,97.95,60,14,5
Lisa Stafford,45,2024-08-13,5,37,9.04,15.5,74.52,67,12,2
Lisa Stafford,45,2024-08-16,5,22,8.73,13.3,97.63,50,12,5
Lisa Stafford,45,2024-08-14,5,60,9.67,10.9,92.49,35,11,5
Lisa Stafford,45,2024-08-15,5,20,9.28,11.14,99.12,52,12,2
Lisa Stafford,45,2024-08-13,5,39,3.68,15.12,96.64,100,13,5
Lisa Stafford,45,2024-08-12,5,37,8.93,14.59,97.62,80,14,4
William Kennedy,45,2024-08-13,2,36,6.05,10.81,84.08,90,13,5
William Kennedy,45,2024-08-12,2,23,7.13,9.47,77.74,37,8,5
William Kennedy,45,2024-08-13,2,60,4.44,12.61,64.43,51,10,5
William Kennedy,45,2024-08-14,2,48,5.83,13.88,70.43,95,13,4
William Kennedy,45,2024-08-13,2,25,5.32,9.46,95.06,93,11,2
William Kennedy,45,2024-08-12,2,55,7.18,13.01,96.27,79,11,4
Ashlee Warner,28,2024-08-15,2,59,5.43,10.08,63.56,67,10,2
Ashlee Warner,28,2024-08-12,2,53,5.48,15.36,78.15,83,9,3
Ashlee Warner,28,2024-08-13,2,32,9.57,14.51,70.65,83,14,3
Ashlee Warner,28,2024-08-15,2,33,6.8,15.96,71.32,44,14,3
Ashlee Warner,28,2024-08-15,2,29,2.23,15.81,69.42,77,11,4
Ashlee Warner,28,2024-08-16,2,49,2.69,11.75,94.86,70,11,5
Michelle Sutton,45,2024-08-12,4,26,6.46,8.42,97.24,80,13,2
Michelle Sutton,45,2024-08-12,4,36,6.04,11.05,99.1,67,10,2
Michelle Sutton,45,2024-08-16,4,31,4.08,12.03,97.21,79,10,2
Michelle Sutton,45,2024-08-14,4,53,5.46,10.08,72.53,36,15,4
Michelle Sutton,45,2024-08-14,4,47,4.26,15.02,84.52,53,13,5
Michelle Sutton,45,2024-08-13,4,40,7.89,11.93,98.0,91,15,2
Michelle Sutton,45,2024-08-13,4,29,2.44,9.47,78.81,40,15,5
Michelle Sutton,45,2024-08-12,4,51,2.33,10.85,88.36,82,15,5
Michelle Sutton,45,2024-08-12,4,29,2.99,8.75,94.73,43,10,4
Michelle Sutton,45,2024-08-16,4,57,3.7,15.98,60.17,93,10,5
Michelle Sutton,45,2024-08-12,4,35,8.15,13.42,95.49,23,12,2
Michelle Sutton,45,2024-08-15,4,43,6.72,15.61,93.48,39,8,2
Willie Farley MD,47,2024-08-15,5,60,9.64,12.75,60.23,25,15,4
Willie Farley MD,47,2024-08-16,5,28,3.69,8.39,85.75,61,8,2
Willie Farley MD,47,2024-08-16,5,58,5.05,11.19,67.12,71,9,2
Willie Farley MD,47,2024-08-13,5,30,5.11,11.22,85.89,39,9,4
Willie Farley MD,47,2024-08-15,5,47,7.89,15.37,96.15,97,10,4
Willie Farley MD,47,2024-08-12,5,43,6.1,11.92,95.42,80,12,5
Willie Farley MD,47,2024-08-12,5,47,8.49,12.91,77.36,74,9,2
Willie Farley MD,47,2024-08-16,5,41,9.79,13.41,85.9,39,15,2
Willie Farley MD,47,2024-08-14,5,49,5.5,15.26,79.1,39,10,4
Willie Farley MD,47,2024-08-13,5,53,5.42,12.55,82.04,25,9,5
Willie Farley MD,47,2024-08-15,5,26,5.72,13.76,92.51,65,12,2
Willie Farley MD,47,2024-08-16,5,21,2.91,13.29,67.18,43,14,2
Willie Farley MD,47,2024-08-12,5,46,9.01,10.38,83.49,78,15,4
Willie Farley MD,47,2024-08-14,5,31,3.69,8.63,99.29,53,9,5
Willie Farley MD,47,2024-08-16,5,21,2.05,8.93,66.87,81,15,5
Sherri Johnson,60,2024-08-14,5,59,8.51,12.93,87.63,70,12,2
Sherri Johnson,60,2024-08-13,5,28,2.11,8.9,60.64,44,8,3
Sherri Johnson,60,2024-08-15,5,29,7.2,11.49,85.04,88,11,2
Sherri Johnson,60,2024-08-14,5,49,3.19,11.38,64.66,39,15,5
Sherri Johnson,60,2024-08-15,5,21,8.88,12.68,68.05,92,14,2
Sherri Johnson,60,2024-08-14,5,20,2.82,14.78,77.27,73,15,4
Sherri Johnson,60,2024-08-12,5,51,5.2,12.11,88.98,82,11,2
Sherri Johnson,60,2024-08-16,5,21,5.38,10.53,62.54,73,15,2
Sherri Johnson,60,2024-08-15,5,59,9.51,10.77,87.9,22,10,4
Sherri Johnson,60,2024-08-13,5,50,4.75,9.86,68.79,63,15,3
Sherri Johnson,60,2024-08-14,5,44,9.68,14.66,86.92,66,15,3
Sherri Johnson,60,2024-08-16,5,33,4.26,13.99,86.68,36,10,3
Sherri Johnson,60,2024-08-13,5,58,5.94,14.35,97.72,83,12,3
Sherri Johnson,60,2024-08-13,5,55,2.38,8.15,95.24,65,10,3
Sherri Johnson,60,2024-08-16,5,22,8.45,10.7,64.56,49,9,3
Julia Cox,49,2024-08-14,4,42,8.15,14.16,82.28,39,9,2
Julia Cox,49,2024-08-15,4,49,9.7,14.05,98.99,98,9,2
Julia Cox,49,2024-08-16,4,26,3.34,8.94,68.22,66,10,4
Julia Cox,49,2024-08-15,4,52,5.99,14.96,66.17,66,13,3
Julia Cox,49,2024-08-12,4,32,5.51,11.33,90.76,51,15,4
Julia Cox,49,2024-08-14,4,52,3.37,10.13,88.61,73,13,3
Julia Cox,49,2024-08-13,4,53,5.37,9.83,92.07,72,14,5
Julia Cox,49,2024-08-16,4,43,9.55,11.54,90.81,86,9,2
Julia Cox,49,2024-08-14,4,40,5.21,14.18,77.36,70,8,3
Julia Cox,49,2024-08-16,4,23,9.82,15.84,91.96,86,12,5
Julia Cox,49,2024-08-15,4,55,8.99,13.77,72.55,64,8,4
Julia Cox,49,2024-08-16,4,59,9.36,13.6,77.85,46,15,4
Jeremy Ayers,59,2024-08-13,5,39,2.67,12.3,75.6,36,12,3
Jeremy Ayers,59,2024-08-12,5,52,6.41,12.17,90.28,40,8,2
Jeremy Ayers,59,2024-08-16,5,57,4.07,14.66,72.16,74,9,2
Jeremy Ayers,59,2024-08-14,5,36,7.02,10.84,61.91,35,15,4
Jeremy Ayers,59,2024-08-16,5,20,5.63,15.86,92.22,94,11,4
Jeremy Ayers,59,2024-08-14,5,38,7.34,14.52,82.91,37,14,3
Jeremy Ayers,59,2024-08-12,5,40,6.13,9.54,91.14,78,9,3
Jeremy Ayers,59,2024-08-15,5,46,2.66,8.5,95.54,80,11,5
Jeremy Ayers,59,2024-08-12,5,43,7.41,11.22,82.36,70,12,5
Jeremy Ayers,59,2024-08-15,5,48,7.51,15.58,89.27,73,10,3
Jeremy Ayers,59,2024-08-16,5,28,5.88,11.66,98.72,85,9,3
Jeremy Ayers,59,2024-08-15,5,50,2.26,9.25,82.36,35,14,2
Jeremy Ayers,59,2024-08-12,5,43,6.57,8.32,66.13,67,12,4
Jeremy Ayers,59,2024-08-14,5,38,5.89,14.33,65.69,95,14,2
Jeremy Ayers,59,2024-08-14,5,38,3.72,14.55,79.55,35,13,2
Jill Scott,20,2024-08-15,5,56,4.48,11.62,73.51,68,15,3
Jill Scott,20,2024-08-13,5,52,7.09,14.09,86.69,39,13,2
Jill Scott,20,2024-08-16,5,59,5.28,9.86,75.82,89,8,5
Jill Scott,20,2024-08-14,5,25,8.93,13.66,82.88,59,9,2
Jill Scott,20,2024-08-13,5,59,6.33,14.06,98.29,86,11,5
Jill Scott,20,2024-08-16,5,21,2.96,15.49,67.19,22,12,3
Jill Scott,20,2024-08-13,5,57,5.55,14.46,84.27,71,8,5
Jill Scott,20,2024-08-12,5,41,5.5,11.32,94.39,60,14,4
Jill Scott,20,2024-08-12,5,27,9.84,12.33,71.41,43,12,2
Jill Scott,20,2024-08-13,5,39,9.62,13.43,62.36,61,10,2
Jill Scott,20,2024-08-12,5,39,5.12,10.56,76.51,61,12,5
Jill Scott,20,2024-08-12,5,23,3.62,14.02,83.44,83,14,2
Jill Scott,20,2024-08-14,5,23,4.55,12.42,62.62,23,14,3
Jill Scott,20,2024-08-12,5,37,6.43,12.69,64.06,91,10,4
Jill Scott,20,2024-08-16,5,46,5.57,14.77,80.02,38,13,3
Nathan Ford,33,2024-08-16,5,48,2.33,14.5,98.44,99,12,3
Nathan Ford,33,2024-08-12,5,23,9.47,11.86,83.91,68,13,3
Nathan Ford,33,2024-08-16,5,52,4.25,9.29,81.36,28,12,2
Nathan Ford,33,2024-08-15,5,27,8.64,13.8,99.95,75,11,4
Nathan Ford,33,2024-08-14,5,60,4.09,14.02,78.11,51,13,4
Nathan Ford,33,2024-08-13,5,49,9.67,10.63,96.56,37,8,5
Nathan Ford,33,2024-08-12,5,20,7.38,11.31,95.81,82,14,2
Nathan Ford,33,2024-08-12,5,54,2.25,14.66,86.86,35,13,5
Nathan Ford,33,2024-08-16,5,42,5.09,14.71,92.47,21,9,5
Nathan Ford,33,2024-08-14,5,32,5.56,9.77,60.79,55,13,3
Nathan Ford,33,2024-08-12,5,59,7.0,14.47,68.85,83,13,2
Nathan Ford,33,2024-08-14,5,51,9.24,13.66,68.36,45,14,2
Nathan Ford,33,2024-08-14,5,56,6.0,9.36,67.75,92,10,2
Nathan Ford,33,2024-08-16,5,28,7.97,9.02,97.34,49,12,3
Nathan Ford,33,2024-08-12,5,54,6.92,13.45,95.32,20,14,2
Raymond Stewart,38,2024-08-15,5,37,2.97,12.15,79.82,86,8,3
Raymond Stewart,38,2024-08-12,5,37,9.35,12.26,72.65,70,11,4
Raymond Stewart,38,2024-08-12,5,56,8.46,15.92,69.03,74,9,3
Raymond Stewart,38,2024-08-13,5,30,4.63,8.5,85.01,23,15,5
Raymond Stewart,38,2024-08-12,5,57,8.38,15.48,93.62,51,9,5
Raymond Stewart,38,2024-08-13,5,41,8.66,14.57,80.79,50,9,5
Raymond Stewart,38,2024-08-12,5,60,5.57,9.0,98.98,24,14,4
Raymond Stewart,38,2024-08-12,5,28,2.5,14.42,62.19,98,14,2
Raymond Stewart,38,2024-08-12,5,23,6.47,10.36,75.26,32,14,3
Raymond Stewart,38,2024-08-16,5,59,2.08,11.07,91.81,99,9,4
Raymond Stewart,38,2024-08-12,5,49,6.14,12.7,64.32,21,9,3
Raymond Stewart,38,2024-08-16,5,28,7.1,10.05,76.84,99,15,3
Raymond Stewart,38,2024-08-13,5,28,8.38,8.48,72.47,75,13,4
Raymond Stewart,38,2024-08-16,5,54,8.2,9.18,72.35,63,12,4
Raymond Stewart,38,2024-08-12,5,53,6.69,13.43,62.29,84,8,5
Chad Johnson,40,2024-08-13,3,60,9.27,14.28,73.66,80,15,4
Chad Johnson,40,2024-08-16,3,56,9.7,12.93,76.75,40,9,5
Chad Johnson,40,2024-08-12,3,51,3.76,8.03,68.92,49,15,3
Chad Johnson,40,2024-08-13,3,50,7.88,15.62,73.26,68,11,5
Chad Johnson,40,2024-08-13,3,20,4.9,8.59,61.2,34,10,4
Chad Johnson,40,2024-08-15,3,32,7.05,15.3,74.4,23,11,3
Chad Johnson,40,2024-08-14,3,31,3.75,10.1,66.97,90,11,3
Chad Johnson,40,2024-08-13,3,21,3.41,10.09,64.05,37,14,2
Chad Johnson,40,2024-08-14,3,33,4.44,9.92,92.38,41,14,2
Randy Williams,25,2024-08-13,3,32,3.53,11.03,74.97,96,14,3
Randy Williams,25,2024-08-12,3,59,6.7,14.84,71.77,39,13,3
Randy Williams,25,2024-08-12,3,60,8.36,14.98,94.06,94,15,3
Randy Williams,25,2024-08-12,3,50,8.33,12.92,66.7,69,13,5
Randy Williams,25,2024-08-16,3,49,3.43,13.7,81.02,81,15,5
Randy Williams,25,2024-08-14,3,57,5.21,15.37,83.36,24,11,3
Randy Williams,25,2024-08-13,3,48,8.91,11.17,72.24,68,10,4
Randy Williams,25,2024-08-14,3,55,2.68,14.01,71.8,86,13,3
Randy Williams,25,2024-08-16,3,22,5.72,12.97,77.04,79,14,5
Bryan Roman,41,2024-08-14,5,37,5.06,9.44,69.35,29,13,2
Bryan Roman,41,2024-08-14,5,52,6.1,13.15,91.43,49,9,2
Bryan Roman,41,2024-08-12,5,43,2.31,9.6,67.87,62,12,4
Bryan Roman,41,2024-08-14,5,32,7.65,15.98,99.94,89,12,2
Bryan Roman,41,2024-08-14,5,38,8.58,14.27,76.15,71,8,5
Bryan Roman,41,2024-08-16,5,29,8.92,9.82,88.93,46,15,3
Bryan Roman,41,2024-08-16,5,57,8.29,14.06,88.9,79,13,2
Bryan Roman,41,2024-08-14,5,32,5.43,15.54,76.71,76,15,2
Bryan Roman,41,2024-08-14,5,28,6.62,9.03,97.73,21,15,4
Bryan Roman,41,2024-08-14,5,34,5.35,13.49,76.13,88,12,4
Bryan Roman,41,2024-08-16,5,21,6.54,8.26,65.57,62,14,5
Bryan Roman,41,2024-08-13,5,45,2.51,11.09,78.99,62,15,4
Bryan Roman,41,2024-08-12,5,30,2.83,12.42,61.28,97,15,2
Bryan Roman,41,2024-08-13,5,32,2.56,15.7,71.35,49,12,2
Bryan Roman,41,2024-08-15,5,23,4.95,8.09,73.07,72,14,3
Carrie Lopez,25,2024-08-16,3,46,5.83,8.55,98.2,46,10,3
Carrie Lopez,25,2024-08-14,3,47,8.54,13.32,66.35,93,12,3
Carrie Lopez,25,2024-08-16,3,49,4.2,8.06,65.71,28,14,3
Carrie Lopez,25,2024-08-16,3,41,9.28,15.03,78.41,93,8,2
Carrie Lopez,25,2024-08-14,3,49,4.77,14.74,91.69,70,10,5
Carrie Lopez,25,2024-08-13,3,31,9.2,13.87,78.31,43,9,5
Carrie Lopez,25,2024-08-12,3,35,9.08,9.26,95.3,88,12,2
Carrie Lopez,25,2024-08-13,3,51,5.29,14.09,64.85,67,9,2
Carrie Lopez,25,2024-08-16,3,40,5.28,9.32,68.29,25,15,2
David Johnson,22,2024-08-15,5,41,7.97,14.85,75.87,21,12,2
David Johnson,22,2024-08-13,5,40,7.36,11.71,78.45,30,11,5
David Johnson,22,2024-08-13,5,50,8.56,14.73,66.82,22,9,3
David Johnson,22,2024-08-14,5,27,6.28,11.13,63.1,21,12,3
David Johnson,22,2024-08-15,5,42,3.42,13.72,95.71,88,11,5
David Johnson,22,2024-08-12,5,60,8.49,13.13,88.66,33,14,4
David Johnson,22,2024-08-15,5,23,6.79,8.39,75.1,45,11,4
David Johnson,22,2024-08-13,5,32,2.73,11.37,99.57,63,11,2
David Johnson,22,2024-08-13,5,26,8.38,14.64,66.72,41,8,5
David Johnson,22,2024-08-16,5,26,8.52,10.58,85.07,99,11,5
David Johnson,22,2024-08-15,5,27,3.86,8.85,72.93,21,14,4
David Johnson,22,2024-08-12,5,44,3.7,9.76,86.32,55,13,2
David Johnson,22,2024-08-12,5,33,5.29,14.14,79.98,33,10,4
David Johnson,22,2024-08-12,5,58,4.59,13.05,75.54,37,13,3
David Johnson,22,2024-08-14,5,50,2.54,8.14,96.48,77,14,3
Abigail Brown,50,2024-08-13,2,21,6.93,15.17,72.35,74,11,2
Abigail Brown,50,2024-08-12,2,28,5.0,10.37,66.07,46,8,3
Abigail Brown,50,2024-08-16,2,48,7.91,10.63,71.13,25,14,4
Abigail Brown,50,2024-08-12,2,34,8.78,10.65,69.69,89,8,3
Abigail Brown,50,2024-08-13,2,58,8.98,12.17,67.34,100,8,2
Abigail Brown,50,2024-08-15,2,24,9.63,8.42,99.68,46,10,2
Christopher Young,29,2024-08-13,3,52,2.63,13.8,72.46,45,11,5
Christopher Young,29,2024-08-13,3,58,3.99,10.28,77.93,45,12,5
Christopher Young,29,2024-08-12,3,43,5.19,9.34,77.66,84,14,3
Christopher Young,29,2024-08-15,3,21,8.1,11.42,63.33,58,10,3
Christopher Young,29,2024-08-14,3,44,5.71,11.63,75.01,97,15,2
Christopher Young,29,2024-08-14,3,28,7.72,9.57,96.65,20,8,4
Christopher Young,29,2024-08-15,3,45,9.41,15.52,98.82,67,14,5
Christopher Young,29,2024-08-14,3,57,2.57,15.08,99.7,35,14,3
Christopher Young,29,2024-08-13,3,47,9.66,14.17,90.06,64,15,4
Kimberly Navarro,21,2024-08-15,5,35,3.94,8.28,92.53,100,8,3
Kimberly Navarro,21,2024-08-14,5,58,5.64,13.45,70.17,97,10,2
Kimberly Navarro,21,2024-08-12,5,25,7.16,15.34,75.91,95,9,3
